Age,M,F
0-4,5257374,5018793
5-9,5505493,5259700
10-14,5801521,5538308
15-19,6090946,5787954
20-24,6321733,6070252
25-29,6562576,6420658
30-34,6696999,6589385
35-39,6747951,6648068
40-44,6872946,6768021
45-49,7075277,6967913
50-54,6859361,6825257
55-59,6323619,6456283
60-64,5658066,5997835
65-69,4865201,5267226
70-74,3792120,4197797
75-79,2633305,3025864
80-84,1734927,2065751
85-89,848223,1120487
90-94,265642,411906
95-99,55943,111520
100+,11780,37798
