Age,M,F
0-4,5964774,5786082
5-9,4786848,4603729
10-14,3893021,3731691
15-19,3063816,2939175
20-24,2676403,2531155
25-29,2352035,2193409
30-34,2087011,1894904
35-39,1818863,1628068
40-44,1536488,1392777
45-49,1313817,1176244
50-54,1107446,967476
55-59,919991,782388
60-64,727752,578907
65-69,503197,407318
70-74,287589,240662
75-79,131660,109195
80-84,40872,35984
85-89,9343,9254
90-94,1307,1608
95-99,88,131
100+,3,5
