Age,M,F
0-4,3450397,3288796
5-9,3594234,3425999
10-14,3745438,3560912
15-19,3831816,3610198
20-24,3844988,3675559
25-29,3885349,3825273
30-34,3986638,3957786
35-39,4123283,4090632
40-44,4311752,4259712
45-49,4497492,4408964
50-54,4663021,4555759
55-59,4860182,4755371
60-64,5054439,4960105
65-69,5193077,5122560
70-74,5180475,5175084
75-79,4823598,4932890
80-84,4087330,4336581
85-89,3021653,3408004
90-94,1792943,2251906
95-99,718490,1078327
100+,184644,392859
