Age,M,F
0-4,5516746,5269448
5-9,5817243,5561606
10-14,6175157,5900275
15-19,6497258,6181600
20-24,6720336,6456923
25-29,6821000,6671041
30-34,6866807,6755896
35-39,6973382,6869303
40-44,7204404,7108830
45-49,7024964,6973986
50-54,6540121,6622918
55-59,5970983,6247639
60-64,5275404,5604382
65-69,4299932,4609096
70-74,3204893,3485298
75-79,2364438,2589734
80-84,1398161,1625780
85-89,576077,735718
90-94,170305,259389
95-99,48831,105052
100+,9888,32033
