Age,M,F
0-4,8243886,7912821
5-9,8169186,7850661
10-14,7955363,7647035
15-19,7637519,7320065
20-24,7008587,6782258
25-29,6167667,6098336
30-34,5282492,5199427
35-39,4813483,4561363
40-44,4098899,3773972
45-49,2990302,2632738
50-54,2090763,1803913
55-59,1961115,1786754
60-64,1690579,1572421
65-69,1279623,1157964
70-74,890092,809091
75-79,548591,525275
80-84,277777,267443
85-89,94538,89971
90-94,18732,19417
95-99,2249,2748
100+,150,238
