Age,M,F
0-4,7720870,7453413
5-9,6705812,6453859
10-14,5767469,5574215
15-19,5207987,4961087
20-24,4447275,4170915
25-29,3291077,2984444
30-34,2330607,2065650
35-39,2290588,2123638
40-44,2147161,1999952
45-49,1813331,1610211
50-54,1486692,1298763
55-59,1213824,1081248
60-64,962828,850276
65-69,693875,598073
70-74,445966,376876
75-79,237243,189918
80-84,89518,76007
85-89,19034,19306
90-94,2093,2750
95-99,110,204
100+,5,10
