Age,M,F
0-4,8302945,7979205
5-9,8005801,7696679
10-14,7749908,7443998
15-19,7222859,6913205
20-24,6356948,6147640
25-29,5434832,5292644
30-34,4956623,4678268
35-39,4216954,3886351
40-44,3119232,2770926
45-49,2209114,1912677
50-54,2093373,1898398
55-59,1873490,1739766
60-64,1487110,1348844
65-69,1102781,995635
70-74,747727,693935
75-79,443864,412845
80-84,201379,184902
85-89,58600,54892
90-94,10404,10622
95-99,1010,1353
100+,43,79
