Age,M,F
0-4,4987754,4758951
5-9,5248174,5010562
10-14,5491352,5237603
15-19,5719378,5427688
20-24,5918637,5678877
25-29,6167226,6036320
30-34,6441682,6341378
35-39,6582008,6484241
40-44,6653436,6550795
45-49,6754037,6634023
50-54,6919834,6825696
55-59,6650591,6664705
60-64,6019108,6215801
65-69,5253206,5663420
70-74,4334366,4831272
75-79,3161169,3677995
80-84,1970448,2443169
85-89,1080114,1446727
90-94,403135,638935
95-99,89760,180094
100+,13723,41312
