Age,M,F
0-4,3479373,3406056
5-9,2863937,2736735
10-14,2509707,2361549
15-19,2228607,2056846
20-24,1946781,1782519
25-29,1659747,1544524
30-34,1447047,1328287
35-39,1256296,1116928
40-44,1087342,935609
45-49,938374,757728
50-54,775909,642810
55-59,601519,521611
60-64,445515,384523
65-69,285121,252598
70-74,196571,173076
75-79,127282,109910
80-84,55764,46837
85-89,10663,10218
90-94,1010,1245
95-99,49,76
100+,2,3
