Age,M,F
0-4,8086878,7802669
5-9,7415245,7124001
10-14,6630975,6369378
15-19,5725251,5521987
20-24,5162625,4893662
25-29,4379936,4083744
30-34,3236911,2911386
35-39,2308860,2026779
40-44,2244094,2066606
45-49,2073498,1918326
50-54,1731352,1533014
55-59,1397392,1219450
60-64,1093430,971927
65-69,800937,710076
70-74,515663,447745
75-79,274259,234686
80-84,109054,90829
85-89,26444,25229
90-94,3147,3997
95-99,182,314
100+,6,13
