Age,M,F
0-4,1694076,1617728
5-9,1724378,1649037
10-14,1799589,1720612
15-19,1837370,1767567
20-24,1803237,1769875
25-29,1752948,1767744
30-34,1759700,1805275
35-39,1818234,1871698
40-44,1862910,1921994
45-49,1996151,2058818
50-54,2028623,2093134
55-59,1960473,2039061
60-64,1850851,1959295
65-69,1756123,1922225
70-74,1728239,1970227
75-79,1622451,1930081
80-84,1338666,1688079
85-89,1087199,1524610
90-94,635192,1063963
95-99,213153,474413
100+,31077,108842
