Age,M,F
0-4,1683906,1608865
5-9,1711688,1636641
10-14,1773171,1695479
15-19,1811945,1743571
20-24,1796005,1763642
25-29,1764076,1778955
30-34,1764245,1809769
35-39,1803184,1858138
40-44,1853902,1910677
45-49,1910260,1974390
50-54,2025618,2094840
55-59,1993808,2073510
60-64,1892303,1999246
65-69,1772594,1923654
70-74,1688946,1911441
75-79,1625389,1931020
80-84,1402631,1774139
85-89,1025698,1441844
90-94,649167,1079333
95-99,238763,506704
100+,34644,119874
