Age,M,F
0-4,1608780,1536979
5-9,1653068,1580858
10-14,1706613,1632412
15-19,1712559,1650346
20-24,1670633,1644309
25-29,1641733,1660152
30-34,1672435,1719854
35-39,1744582,1800885
40-44,1820711,1877652
45-49,1865513,1924755
50-54,1864048,1929794
55-59,1835402,1914341
60-64,1812769,1913470
65-69,1784141,1917390
70-74,1780434,1960420
75-79,1762753,2000115
80-84,1563471,1874106
85-89,1211394,1609863
90-94,744434,1175669
95-99,320592,652022
100+,60267,202202
