Age,M,F
0-4,1834355,1749819
5-9,1833410,1752996
10-14,1975720,1893031
15-19,2038274,1960791
20-24,1958117,1912369
25-29,1859089,1859409
30-34,1830596,1877210
35-39,1925256,2007081
40-44,2018494,2108692
45-49,1949487,2024362
50-54,2055938,2120206
55-59,2109485,2202434
60-64,2013671,2164786
65-69,1836638,2052840
70-74,1645463,1924687
75-79,1474362,1826642
80-84,941725,1258853
85-89,488612,783093
90-94,247855,504630
95-99,69435,194859
100+,6533,32643
