Age,M,F
0-4,2033501,1957772
5-9,2039181,1965150
10-14,2060884,1983539
15-19,1426095,1359736
20-24,1469415,1413860
25-29,1629951,1560248
30-34,1659396,1601817
35-39,1650037,1644896
40-44,986460,996559
45-49,1395641,1437806
50-54,1435384,1496729
55-59,1346109,1445371
60-64,1051830,1304369
65-69,719524,1119904
70-74,569009,928511
75-79,381251,686232
80-84,211921,407033
85-89,73776,164132
90-94,13758,39236
95-99,1380,5356
100+,66,322
