Age,M,F
0-4,1639128,1565976
5-9,1678242,1604885
10-14,1720172,1645371
15-19,1717551,1655163
20-24,1674203,1647773
25-29,1657170,1675163
30-34,1706434,1752622
35-39,1790358,1844834
40-44,1849222,1905659
45-49,1860521,1920911
50-54,1845647,1913201
55-59,1838101,1917932
60-64,1824307,1928267
65-69,1838958,1981963
70-74,1854933,2041729
75-79,1721631,1958858
80-84,1485285,1794904
85-89,1142392,1543131
90-94,715790,1157392
95-99,310516,639427
100+,52732,177252
