Age,M,F
0-4,1823505,1742250
5-9,1980578,1898341
10-14,2045337,1954448
15-19,1995493,1914108
20-24,1881326,1839115
25-29,1819520,1843203
30-34,1915487,1990482
35-39,2000778,2083933
40-44,1934827,1997689
45-49,2131742,2178751
50-54,2150181,2219374
55-59,2087715,2200132
60-64,1916803,2084324
65-69,1779687,2000775
70-74,1663921,1944915
75-79,1055012,1304258
80-84,733599,1047708
85-89,482262,845906
90-94,211624,488137
95-99,49824,167556
100+,3365,18186
