Age,M,F
0-4,1796601,1716340
5-9,1816425,1735394
10-14,1869327,1785665
15-19,1907871,1838182
20-24,1980476,1943143
25-29,1939432,1941812
30-34,1897681,1929017
35-39,1876052,1925217
40-44,1909752,1986983
45-49,2004928,2103775
50-54,1986435,2084179
55-59,1914525,2008835
60-64,2047325,2174624
65-69,1921963,2117288
70-74,1757898,2028451
75-79,1487004,1830091
80-84,1207694,1618089
85-89,782748,1184209
90-94,257769,481840
95-99,84135,207078
100+,9229,40196
