Age,M,F
0-4,1803781,1722129
5-9,1834670,1752409
10-14,1917348,1835414
15-19,2033189,1957521
20-24,1975999,1930525
25-29,1882535,1883403
30-34,1840963,1879270
35-39,1886486,1959329
40-44,2000248,2092353
45-49,2001650,2087341
50-54,1952923,2024343
55-59,2116788,2203753
60-64,2017115,2161060
65-69,1884341,2095627
70-74,1660108,1938710
75-79,1467095,1813991
80-84,1118239,1496088
85-89,501680,785273
90-94,248421,493084
95-99,75584,202797
100+,7199,34569
