Age,M,F
0-4,1897927,1824727
5-9,2118651,2040512
10-14,1493493,1434139
15-19,1406314,1372009
20-24,1578015,1526236
25-29,1632035,1567438
30-34,1707309,1684711
35-39,1048813,1046369
40-44,1331038,1350364
45-49,1487372,1517943
50-54,1453135,1494959
55-59,1211366,1386444
60-64,865889,1231299
65-69,713874,1079080
70-74,555154,890430
75-79,386882,641595
80-84,202243,362056
85-89,68038,143540
90-94,13664,37435
95-99,1358,4851
100+,52,237
