Age,M,F
0-4,1748552,1669977
5-9,1807272,1727847
10-14,1858522,1777425
15-19,1842635,1774735
20-24,1782345,1751349
25-29,1763143,1775774
30-34,1792147,1836712
35-39,1930557,1986218
40-44,2027977,2080387
45-49,2004303,2056922
50-54,1930840,1993186
55-59,1860960,1957013
60-64,1863392,2016621
65-69,1846403,2051003
70-74,1677390,1908011
75-79,1611654,1902229
80-84,1427863,1813511
85-89,1020186,1473308
90-94,541802,936978
95-99,177839,397914
100+,23861,84256
