Age,M,F
0-4,2001665,1926399
5-9,1887483,1816598
10-14,1342096,1299110
15-19,1464014,1436005
20-24,1612275,1555467
25-29,1655135,1600135
30-34,1533098,1522442
35-39,992483,994627
40-44,1483471,1502510
45-49,1502005,1522320
50-54,1416748,1477034
55-59,1114529,1351278
60-64,818708,1205051
65-69,719428,1063156
70-74,553939,870835
75-79,386389,616178
80-84,192284,338464
85-89,62623,131545
90-94,13943,35750
95-99,1761,5584
100+,47,205
