Age,M,F
0-4,4777359,4543047
5-9,4849383,4614841
10-14,4910749,4674153
15-19,4964217,4743284
20-24,5034588,4863037
25-29,5156934,5042717
30-34,5352761,5269245
35-39,5556969,5479237
40-44,5702216,5629327
45-49,5730811,5645185
50-54,5721214,5623383
55-59,5763586,5670541
60-64,5768076,5716631
65-69,5708302,5782778
70-74,5675340,5968767
75-79,5115103,5665000
80-84,4088831,4830993
85-89,3173031,4112314
90-94,1967486,2919585
95-99,656024,1176310
100+,94056,229679
