Age,M,F
0-4,4595289,4370097
5-9,4652387,4427679
10-14,4723598,4496555
15-19,4783596,4571395
20-24,4859383,4694900
25-29,4982892,4874159
30-34,5149755,5071846
35-39,5287773,5218196
40-44,5364430,5297462
45-49,5413834,5353104
50-54,5448690,5400237
55-59,5461215,5439258
60-64,5461408,5488462
65-69,5425532,5527721
70-74,5309651,5517771
75-79,5022786,5348714
80-84,4520269,5017754
85-89,3682784,4411948
90-94,2352834,3219964
95-99,961924,1613471
100+,203772,471656
