Age,M,F
0-4,4991684,4746891
5-9,5134645,4885021
10-14,5273174,5020639
15-19,5319537,5059021
20-24,5367218,5123868
25-29,5557576,5334196
30-34,5816245,5590672
35-39,6080941,5878682
40-44,6457344,6320910
45-49,6360825,6332013
50-54,5924860,5965911
55-59,6181870,6279223
60-64,6867621,7088672
65-69,6586276,6996636
70-74,5470697,6106714
75-79,4315971,5190040
80-84,3182457,4123788
85-89,1775401,2614387
90-94,806977,1470129
95-99,181010,441203
100+,20215,76578
