Age,M,F
0-4,6825792,6506732
5-9,7097187,6783112
10-14,6612950,6323573
15-19,6258772,6013230
20-24,6150544,5858671
25-29,5700283,5328194
30-34,6055781,5675990
35-39,5475875,5199000
40-44,5247888,5308316
45-49,4703808,5553389
50-54,3106435,3799978
55-59,4157667,5271161
60-64,4135319,5264313
65-69,3543682,4648795
70-74,2371014,3726461
75-79,1373787,2572534
80-84,757019,1470496
85-89,291686,601119
90-94,69725,157203
95-99,7895,20834
100+,420,1303
