Age,M,F
0-4,5180518,4928256
5-9,5231690,4956099
10-14,5298013,4987030
15-19,5456901,5122371
20-24,5643720,5322229
25-29,5883798,5631391
30-34,6319856,6158297
35-39,6317093,6259031
40-44,5978736,5968561
45-49,6374599,6366425
50-54,7271955,7286510
55-59,7205376,7313082
60-64,6260444,6552664
65-69,5323890,5854250
70-74,4544819,5176094
75-79,3416164,4181160
80-84,2635903,3698276
85-89,1379266,2361116
90-94,534282,1229739
95-99,109691,380446
100+,7864,38716
