Age,M,F
0-4,5834153,5575464
5-9,5235896,5037962
10-14,5803114,5614899
15-19,5398346,5243275
20-24,5190091,5292152
25-29,4828289,5699779
30-34,3366319,4013240
35-39,4690841,5600865
40-44,5120853,5865120
45-49,5126146,5563976
50-54,4268834,5071038
55-59,3314573,4426432
60-64,2934089,3851103
65-69,2440315,3180475
70-74,1921377,2488061
75-79,1149298,1546399
80-84,459872,707599
85-89,165381,276599
90-94,36509,62560
95-99,4774,7158
100+,375,384
