Age,M,F
0-4,5093599,4842891
5-9,5220397,4969338
10-14,5283058,5006117
15-19,5333743,5039118
20-24,5489492,5205858
25-29,5709664,5447967
30-34,5986349,5770297
35-39,6408810,6262443
40-44,6361078,6314211
45-49,5975779,5984562
50-54,6308322,6339668
55-59,7107231,7206919
60-64,6938413,7182247
65-69,5913410,6370344
70-74,4888116,5593597
75-79,3965448,4775828
80-84,2676724,3553087
85-89,1692189,2665397
90-94,632602,1275347
95-99,145540,409923
100+,14187,65214
