Age,M,F
0-4,4575279,4351045
5-9,4639006,4414815
10-14,4708198,4481775
15-19,4763478,4552227
20-24,4823203,4660374
25-29,4936743,4830040
30-34,5102213,5026175
35-39,5261111,5191845
40-44,5361436,5293572
45-49,5404010,5341828
50-54,5423272,5373225
55-59,5425785,5401135
60-64,5402689,5424893
65-69,5361797,5454678
70-74,5279008,5467479
75-79,5080527,5405131
80-84,4602839,5106398
85-89,3735859,4472048
90-94,2430013,3322586
95-99,1022525,1702819
100+,221316,509060
