Age,M,F
0-4,5383320,5126972
5-9,5344921,5093924
10-14,5154618,4918231
15-19,5836858,5588406
20-24,7082071,6817435
25-29,7437231,7158629
30-34,6927692,6678776
35-39,6441491,6274812
40-44,6152815,5940316
45-49,5477388,5298187
50-54,5578982,5541274
55-59,4789280,4923733
60-64,4309317,4905436
65-69,3486439,4886432
70-74,1936812,3036241
75-79,1971757,3628430
80-84,1224148,2671510
85-89,504491,1336929
90-94,119892,426502
95-99,16504,73837
100+,1398,6225
