Age,M,F
0-4,5740311,5462371
5-9,6893804,6575933
10-14,7164844,6843075
15-19,6704265,6412894
20-24,6369598,6132000
25-29,6280017,5950063
30-34,5759959,5384505
35-39,6029590,5697624
40-44,5405183,5184480
45-49,5122236,5257739
50-54,4520152,5451698
55-59,2918544,3686676
60-64,3775015,5046028
65-69,3541059,4896365
70-74,2763964,4075063
75-79,1611233,2936617
80-84,761541,1686058
85-89,308634,717532
90-94,76441,192245
95-99,10335,28522
100+,652,1950
