Age,M,F
0-4,4968853,4729356
5-9,5073571,4830495
10-14,5259994,5007667
15-19,5439524,5205732
20-24,5808019,5648487
25-29,5861441,5805595
30-34,5675724,5658233
35-39,6249264,6175507
40-44,7339045,7220991
45-49,7489360,7389202
50-54,6736118,6741320
55-59,6001016,6170532
60-64,5424190,5635947
65-69,4480046,4831735
70-74,4109412,4845374
75-79,2921981,3921257
80-84,1928096,3221018
85-89,930652,2185642
90-94,211552,670381
95-99,52232,238825
100+,4567,28359
