Age,M,F
0-4,4909774,4669420
5-9,5034174,4790437
10-14,5189453,4938172
15-19,5310537,5074689
20-24,5353444,5145285
25-29,5437482,5255650
30-34,5668718,5481777
35-39,5916339,5703805
40-44,6136242,5942104
45-49,6462557,6342877
50-54,6312730,6315570
55-59,5819659,5916651
60-64,5993014,6187648
65-69,6548785,6921304
70-74,6134241,6729966
75-79,4881500,5698907
80-84,3520261,4525609
85-89,2176757,3117386
90-94,879107,1486544
95-99,241746,523861
100+,26552,86622
