Age,M,F
0-4,4621564,4386431
5-9,5133241,4883525
10-14,4512534,4298566
15-19,4175421,3973812
20-24,4177307,3994026
25-29,4956552,4760391
30-34,5444307,5303405
35-39,4527128,4484699
40-44,4188138,4159189
45-49,3962166,4017481
50-54,3353804,3600871
55-59,2371297,3009472
60-64,1942909,2483920
65-69,1730450,2171617
70-74,1268668,1617368
75-79,795963,1100569
80-84,377714,603015
85-89,124145,241346
90-94,28457,69273
95-99,3891,12001
100+,146,575
