Age,M,F
0-4,2132847,2021880
5-9,2158327,2046438
10-14,2172311,2060088
15-19,2233486,2119490
20-24,2392014,2272746
25-29,2707796,2576591
30-34,2900555,2764369
35-39,2936762,2803253
40-44,3037173,2905208
45-49,3100412,2975809
50-54,3290445,3177369
55-59,3634467,3541952
60-64,3873269,3857438
65-69,4438981,4536669
70-74,4073824,4345601
75-79,3216142,3664045
80-84,2526150,3171323
85-89,1917952,2872705
90-94,1210793,2339439
95-99,408733,1113445
100+,46115,244086
