Age,M,F
0-4,4724103,4495740
5-9,4304027,4086509
10-14,4083553,3885996
15-19,4608078,4398636
20-24,5479096,5289592
25-29,4852387,4773645
30-34,4316304,4254158
35-39,4153943,4131090
40-44,3777489,3833116
45-49,2814766,3316422
50-54,2202702,2741228
55-59,2075235,2477613
60-64,1796537,2057292
65-69,1419094,1627531
70-74,977706,1194084
75-79,547326,757904
80-84,246778,413599
85-89,77631,167649
90-94,15796,44948
95-99,1741,5727
100+,65,266
