Age,M,F
0-4,1681505,1593980
5-9,1731752,1641910
10-14,1760684,1669691
15-19,1785488,1694270
20-24,1828161,1736755
25-29,1906480,1813466
30-34,2020535,1924167
35-39,2134993,2035478
40-44,2204457,2104837
45-49,2227795,2131990
50-54,2230274,2142220
55-59,2236587,2161281
60-64,2300626,2245342
65-69,2458991,2438203
70-74,2639116,2678847
75-79,2538599,2677902
80-84,2318167,2623492
85-89,1932398,2485925
90-94,1273634,2031295
95-99,631962,1371401
100+,152811,630839
