Age,M,F
0-4,1525203,1445105
5-9,1560624,1478978
10-14,1614442,1530215
15-19,1686262,1599196
20-24,1759080,1670089
25-29,1809238,1719883
30-34,1837726,1748974
35-39,1864600,1776493
40-44,1918497,1830203
45-49,2010787,1921800
50-54,2112970,2025407
55-59,2174355,2094353
60-64,2182246,2119040
65-69,2157490,2122437
70-74,2118362,2124326
75-79,2102770,2173565
80-84,2093382,2290694
85-89,1969239,2411279
90-94,1390825,2090858
95-99,665247,1384035
100+,174724,674378
