Age,M,F
0-4,3723338,3530234
5-9,4034890,3829927
10-14,4787081,4549842
15-19,5030554,4805577
20-24,4339411,4166395
25-29,4075629,3903048
30-34,4259852,4089890
35-39,5104738,4936621
40-44,5205351,5122620
45-49,4319680,4327256
50-54,3990371,4055804
55-59,3655904,3843580
60-64,2878236,3346155
65-69,1960249,2692483
70-74,1521441,2154222
75-79,1126145,1663160
80-84,609700,995319
85-89,243843,463388
90-94,62427,141295
95-99,10070,26904
100+,426,1466
