Age,M,F
0-4,2870549,2719697
5-9,3039254,2880685
10-14,3114007,2953005
15-19,3391786,3219292
20-24,3813318,3624797
25-29,4170310,4002396
30-34,5081133,4866656
35-39,4592878,4452198
40-44,4137374,4007523
45-49,3943563,3829168
50-54,4402118,4314962
55-59,5098198,5130544
60-64,4318793,4535600
65-69,3572617,3917873
70-74,3004585,3596602
75-79,2261193,3066566
80-84,1256991,2235933
85-89,574357,1330203
90-94,216994,640161
95-99,43564,172388
100+,3639,19269
