Age,M,F
0-4,2072435,1965479
5-9,2132270,2022589
10-14,2158892,2048250
15-19,2182241,2071697
20-24,2237515,2126831
25-29,2374620,2260547
30-34,2649304,2525474
35-39,2895864,2764737
40-44,2929795,2802979
45-49,2996107,2875177
50-54,3071477,2962778
55-59,3179672,3095661
60-64,3475290,3434533
65-69,3693801,3751965
70-74,4029134,4264289
75-79,3896749,4360266
80-84,2775097,3468735
85-89,1890506,2754573
90-94,1068713,1986234
95-99,456909,1168029
100+,67904,336228
