Age,M,F
0-4,4224312,4025182
5-9,5342400,5105697
10-14,5342772,5162147
15-19,4494451,4395849
20-24,4253729,4180604
25-29,4071825,4041380
30-34,3354014,3609775
35-39,2479856,3050018
40-44,2265154,2676716
45-49,2221920,2443280
50-54,1976723,2038571
55-59,1692722,1707953
60-64,1321428,1369089
65-69,959357,1075443
70-74,639380,823530
75-79,355547,547759
80-84,163911,290429
85-89,45240,95526
90-94,8153,21449
95-99,1045,3167
100+,27,107
