Age,M,F
0-4,2158162,2045631
5-9,2173830,2060841
10-14,2241761,2125692
15-19,2417731,2293931
20-24,2755348,2617575
25-29,2897254,2757159
30-34,2942889,2804626
35-39,3069368,2930037
40-44,3130278,2995397
45-49,3395652,3262683
50-54,3772155,3645498
55-59,4049661,3981751
60-64,4761904,4746476
65-69,4138388,4277992
70-74,3501690,3762905
75-79,2987725,3416714
80-84,2742621,3515473
85-89,2198241,3435305
90-94,1017235,2079947
95-99,268623,810666
100+,34040,194655
