Age,M,F
0-4,2668684,2528955
5-9,2834457,2686788
10-14,2884607,2735001
15-19,3015419,2861470
20-24,3106173,2951763
25-29,3316654,3158058
30-34,3732964,3560353
35-39,4099456,3944619
40-44,4901851,4723735
45-49,4744025,4619776
50-54,4126544,4053521
55-59,3825264,3784534
60-64,4011632,4060072
65-69,4536296,4812769
70-74,3917990,4453818
75-79,2870653,3590528
80-84,2033940,2986455
85-89,1147287,2156621
90-94,413452,1125093
95-99,86660,370259
100+,8211,56321
