Age,M,F
0-4,1740877,1650542
5-9,1763114,1672028
10-14,1779395,1687836
15-19,1825679,1732788
20-24,1922736,1826937
25-29,2050933,1951235
30-34,2158109,2055643
35-39,2214297,2111803
40-44,2235351,2135437
45-49,2242500,2147603
50-54,2279227,2191453
55-59,2393407,2315937
60-64,2639432,2581948
65-69,2742716,2729259
70-74,2666799,2723504
75-79,2585976,2755760
80-84,2352081,2699634
85-89,1975778,2597216
90-94,1390162,2251831
95-99,647743,1457352
100+,151289,630226
