Age,M,F
0-4,1550295,1469204
5-9,1602033,1518586
10-14,1664469,1578069
15-19,1730629,1641703
20-24,1785536,1695674
25-29,1821301,1731855
30-34,1850672,1761834
35-39,1901386,1812119
40-44,1990914,1899977
45-49,2099393,2007420
50-54,2176171,2087364
55-59,2200346,2121623
60-64,2190311,2130291
65-69,2161727,2131615
70-74,2159661,2173779
75-79,2205494,2293260
80-84,2266629,2506666
85-89,1960896,2433209
90-94,1353719,2045687
95-99,650518,1369410
100+,162263,640509
