Age,M,F
0-4,3195529,3028488
5-9,3559529,3375507
10-14,4001570,3798833
15-19,4590892,4365931
20-24,5138078,4910449
25-29,4361696,4215381
30-34,4092036,3929242
35-39,4136993,3980684
40-44,4861554,4708327
45-49,5294246,5219893
50-54,4323683,4375062
55-59,3888796,4011070
60-64,3513522,3806529
65-69,2808949,3320626
70-74,1803875,2632825
75-79,1233067,1954622
80-84,799550,1392894
85-89,337849,685992
90-94,96751,233480
95-99,16996,48303
100+,846,2982
