Age,M,F
0-4,3260555,3102322
5-9,3352651,3188745
10-14,3453833,3284675
15-19,3550054,3377145
20-24,3632220,3459542
25-29,3715938,3546603
30-34,3812881,3648766
35-39,3917371,3759826
40-44,4022549,3873927
45-49,4138828,4002270
50-54,4247425,4129426
55-59,4320111,4232243
60-64,4359718,4317244
65-69,4347569,4370111
70-74,4237699,4349282
75-79,3961732,4184772
80-84,3423435,3766759
85-89,2593110,3023266
90-94,1539828,1953522
95-99,656074,949107
100+,161871,284935
