Age,M,F
0-4,3356274,3193489
5-9,3457175,3288300
10-14,3566732,3392209
15-19,3663800,3485689
20-24,3749549,3571880
25-29,3842650,3669118
30-34,3943869,3776622
35-39,4048952,3890088
40-44,4170124,4021440
45-49,4289961,4155836
50-54,4382658,4271185
55-59,4453798,4376763
60-64,4493427,4467278
65-69,4472250,4516908
70-74,4334889,4475140
75-79,3997990,4257251
80-84,3407233,3781730
85-89,2474136,2912445
90-94,1461904,1889671
95-99,591952,874074
100+,140563,250904
