Age,M,F
0-4,2469928,2397362
5-9,1994404,1908522
10-14,1615964,1573635
15-19,1405642,1414210
20-24,1220163,1252544
25-29,1029512,1045585
30-34,781667,828036
35-39,726006,767448
40-44,614782,645779
45-49,561197,575586
50-54,455217,464508
55-59,342474,353430
60-64,257378,272646
65-69,188026,201959
70-74,129072,141371
75-79,62203,70687
80-84,44530,55064
85-89,21831,29850
90-94,7861,11852
95-99,2074,3411
100+,449,806
