Age,M,F
0-4,3807356,3623184
5-9,3932277,3741449
10-14,4063407,3866810
15-19,4182947,3983414
20-24,4303556,4106634
25-29,4425897,4237817
30-34,4537607,4363956
35-39,4655022,4499719
40-44,4779063,4646807
45-49,4897968,4795636
50-54,4988111,4927456
55-59,5001052,5005161
60-64,4926052,5014297
65-69,4616288,4807923
70-74,4237851,4594628
75-79,3591684,4110703
80-84,2837495,3454188
85-89,1748777,2388234
90-94,883333,1349451
95-99,311404,545019
100+,61376,125409
