Age,M,F
0-4,5439941,5190241
5-9,5591617,5341719
10-14,5719578,5469344
15-19,5658337,5423766
20-24,5625742,5474202
25-29,5418729,5393319
30-34,5294146,5373440
35-39,4664472,5004265
40-44,4257624,4703835
45-49,3930439,4446681
50-54,3657174,4155648
55-59,3084174,3585580
60-64,2557249,2956610
65-69,1957482,2332330
70-74,1424393,1737899
75-79,900806,1129705
80-84,557958,724903
85-89,281995,396924
90-94,121767,187882
95-99,36206,59971
100+,5923,10048
