Age,M,F
0-4,5788875,5577350
5-9,5695404,5530050
10-14,5646289,5511131
15-19,5092115,5232344
20-24,4675117,4906368
25-29,4251370,4601912
30-34,4017208,4352124
35-39,3499053,3842963
40-44,3055130,3286957
45-49,2533549,2747381
50-54,2078393,2244909
55-59,1571326,1686827
60-64,1263632,1354659
65-69,935884,1050240
70-74,706778,853875
75-79,496235,640758
80-84,304232,408391
85-89,143601,211259
90-94,63657,98124
95-99,16474,26593
100+,2524,4137
