Age,M,F
0-4,3936910,3747068
5-9,4067749,3871202
10-14,4201683,3999618
15-19,4340065,4134774
20-24,4467484,4265752
25-29,4577544,4387709
30-34,4693739,4521247
35-39,4820893,4670148
40-44,4950342,4826155
45-49,5060813,4971976
50-54,5107009,5072480
55-59,5081476,5117471
60-64,4839043,4966322
65-69,4563713,4848618
70-74,4044691,4504260
75-79,3449857,4048961
80-84,2426833,3151493
85-89,1527147,2175373
90-94,767061,1218981
95-99,267552,477881
100+,46922,98474
