Age,M,F
0-4,4793543,4656935
5-9,3956831,3868027
10-14,3336536,3285058
15-19,2758599,2733102
20-24,2087489,2073788
25-29,1716807,1682583
30-34,1371139,1362024
35-39,1195498,1224223
40-44,1041481,1090798
45-49,872845,910938
50-54,646574,712821
55-59,572664,640768
60-64,451008,509770
65-69,370225,414438
70-74,256805,289318
75-79,153915,177243
80-84,80499,96719
85-89,33416,41105
90-94,10406,12983
95-99,1687,2139
100+,349,468
