Age,M,F
0-4,5645098,5448668
5-9,5479174,5304525
10-14,5035747,5068398
15-19,4260709,4325986
20-24,3479739,3599720
25-29,2840199,2981580
30-34,2321334,2419440
35-39,1812337,1839397
40-44,1537707,1530170
45-49,1236049,1259554
50-54,1052703,1126347
55-59,882187,980691
60-64,697643,785158
65-69,475219,574474
70-74,373114,465763
75-79,247666,317285
80-84,154302,199895
85-89,68116,91056
90-94,21566,30005
95-99,5092,7368
100+,946,1359
