Age,M,F
0-4,5744905,5489183
5-9,5706489,5458161
10-14,5735814,5542160
15-19,5574391,5472381
20-24,5471577,5451550
25-29,4832295,5077419
30-34,4423295,4781444
35-39,4112974,4544096
40-44,3881263,4289117
45-49,3352058,3762754
50-54,2884240,3186310
55-59,2335033,2621363
60-64,1846720,2086638
65-69,1320753,1504487
70-74,978725,1132626
75-79,642690,793941
80-84,407276,552609
85-89,221878,326455
90-94,93197,143251
95-99,24305,40753
100+,4293,7382
