Age,M,F
0-4,3460958,3293190
5-9,3570223,3395971
10-14,3680773,3500939
15-19,3781830,3598325
20-24,3877397,3694807
25-29,3975115,3797547
30-34,4077239,3907642
35-39,4198852,4038762
40-44,4324487,4176872
45-49,4429730,4300524
50-54,4523012,4420317
55-59,4597428,4534156
60-64,4632455,4625825
65-69,4589184,4660817
70-74,4394079,4572641
75-79,4004087,4302959
80-84,3278955,3680256
85-89,2376654,2860626
90-94,1341078,1781427
95-99,538544,812528
100+,111847,209862
