Age,M,F
0-4,3061532,2987392
5-9,2318223,2247549
10-14,1943993,1867437
15-19,1565880,1535246
20-24,1343470,1364759
25-29,1162707,1201726
30-34,983351,1002703
35-39,748761,796064
40-44,691064,737009
45-49,579043,617037
50-54,520668,544343
55-59,412856,431018
60-64,300151,317628
65-69,213881,233029
70-74,144324,160307
75-79,88809,101125
80-84,33627,40188
85-89,16175,21123
90-94,5193,7489
95-99,1189,1878
100+,236,409
