Age,M,F
0-4,3574174,3401023
5-9,3684421,3504809
10-14,3799116,3613771
15-19,3910505,3721605
20-24,4011189,3823709
25-29,4110169,3929130
30-34,4229220,4057190
35-39,4355872,4195521
40-44,4467749,4323570
45-49,4575162,4452869
50-54,4674200,4582911
55-59,4747583,4700998
60-64,4765045,4782583
65-69,4667792,4776780
70-74,4422256,4643226
75-79,3879655,4217110
80-84,3179045,3652859
85-89,2207681,2739097
90-94,1241512,1695413
95-99,438190,705089
100+,91187,177202
