Age,M,F
0-4,4370333,4162618
5-9,4531541,4316494
10-14,4683140,4463059
15-19,4826581,4605413
20-24,4961318,4749012
25-29,5095701,4902497
30-34,5224124,5058708
35-39,5312113,5187756
40-44,5362777,5284918
45-49,5230723,5212473
50-54,5123729,5226660
55-59,4825665,5081147
60-64,4541890,4939670
65-69,3760343,4408318
70-74,3107533,3858799
75-79,2452038,3240332
80-84,1780729,2484763
85-89,1013693,1541856
90-94,451687,737868
95-99,130263,239587
100+,20345,41573
