Age,M,F
0-4,4211643,4010348
5-9,4364607,4156142
10-14,4525990,4311375
15-19,4661838,4445660
20-24,4784144,4575385
25-29,4910491,4718640
30-34,5044142,4875626
35-39,5171774,5032908
40-44,5253918,5158130
45-49,5289532,5245043
50-54,5132800,5155457
55-59,4985256,5140780
60-64,4633827,4953343
65-69,4273064,4744378
70-74,3422975,4127625
75-79,2682897,3459626
80-84,1940491,2694963
85-89,1220156,1818248
90-94,550029,911885
95-99,169098,308621
100+,26956,56454
