Age,M,F
0-4,1735552,1646252
5-9,1983408,1876534
10-14,2348295,2226411
15-19,2423536,2314353
20-24,2082255,2017513
25-29,1909482,1870642
30-34,2096954,2063841
35-39,1748512,1721378
40-44,1609805,1591816
45-49,1571090,1553821
50-54,1590532,1622295
55-59,1634644,1740164
60-64,1324079,1504275
65-69,1275390,1560092
70-74,993722,1383770
75-79,612841,1062806
80-84,274284,659048
85-89,103069,317730
90-94,26959,105280
95-99,4149,20303
100+,336,1946
